bootstrap_id,baseline_macro_f1,ensemble_macro_f1,delta_macro_f1,baseline_balanced_accuracy,ensemble_balanced_accuracy,delta_balanced_accuracy,baseline_minority_recall,ensemble_minority_recall,delta_minority_recall,baseline_worst_class_recall,ensemble_worst_class_recall,delta_worst_class_recall
1403,0.8626194183838001,0.8834149058310214,0.020795487447221372,0.8461619804090476,0.8887500541315574,0.042588073722509834,0.17753623188405798,0.5434782608695652,0.3659420289855072,0.17753623188405798,0.5434782608695652,0.3659420289855072
1404,0.8596142032584977,0.8835833752946458,0.023969172036148123,0.8428230587419907,0.8881051259047755,0.04528206716278482,0.19140625,0.48828125,0.296875,0.19140625,0.48828125,0.296875
1405,0.861228346044234,0.8835866879631215,0.022358341918887414,0.8443434959859323,0.889209177802457,0.04486568181652473,0.22127659574468084,0.548936170212766,0.32765957446808514,0.22127659574468084,0.548936170212766,0.32765957446808514
1406,0.86040097318647,0.8812365966077491,0.020835623421279093,0.8436933078214298,0.8868945632649156,0.04320125544348574,0.17687074829931973,0.5034013605442177,0.326530612244898,0.17687074829931973,0.5034013605442177,0.326530612244898
1407,0.860221215265131,0.8817006888492394,0.0214794735841084,0.8435299523715664,0.8866832808525941,0.04315332848102771,0.20350877192982456,0.49122807017543857,0.28771929824561404,0.20350877192982456,0.49122807017543857,0.28771929824561404
1408,0.8613025856447218,0.8840709596872228,0.022768374042500983,0.8445798484504693,0.8894320042376933,0.04485215578722401,0.2026578073089701,0.5382059800664452,0.33554817275747506,0.2026578073089701,0.5382059800664452,0.33554817275747506
1409,0.8597583158126153,0.8806178459530838,0.020859530140468485,0.8432316888680822,0.8855307247498974,0.04229903588181516,0.1875,0.52734375,0.33984375,0.1875,0.52734375,0.33984375
1410,0.8620455361712459,0.8830020640832549,0.02095652791200897,0.8456424559272387,0.8888880492467264,0.04324559331948763,0.2109375,0.53125,0.3203125,0.2109375,0.53125,0.3203125
1411,0.8650417052846334,0.884009775577532,0.018968070292898598,0.8478895702413418,0.8884998704926877,0.04061030025134593,0.22641509433962265,0.5018867924528302,0.27547169811320754,0.22641509433962265,0.5018867924528302,0.27547169811320754
1412,0.8615716578994493,0.8840512557770563,0.022479597877607005,0.8446777405932329,0.8893335039466527,0.04465576335341981,0.1952191235059761,0.5697211155378487,0.37450199203187257,0.1952191235059761,0.552665799739922,0.35744667623394594
1413,0.8605834261424055,0.8843778819340721,0.023794455791666613,0.8440881729373263,0.8904338131663019,0.04634564022897558,0.23134328358208955,0.5410447761194029,0.3097014925373134,0.23134328358208955,0.5410447761194029,0.3097014925373134
1414,0.8625079956067615,0.882652857826678,0.020144862219916515,0.8459546237164882,0.8894363530920615,0.043481729375573264,0.18220338983050846,0.5169491525423728,0.3347457627118644,0.18220338983050846,0.5169491525423728,0.3347457627118644
1415,0.8617754024330637,0.8806428387877374,0.018867436354673695,0.8449448670553047,0.8858062711435731,0.04086140408826844,0.16342412451361868,0.4474708171206226,0.2840466926070039,0.16342412451361868,0.4474708171206226,0.2840466926070039
1416,0.8608108473711042,0.8821668372261416,0.021355989855037394,0.8441353384487638,0.8878668337463885,0.04373149529762477,0.20152091254752852,0.5209125475285171,0.3193916349809886,0.20152091254752852,0.5209125475285171,0.3193916349809886
1417,0.8610822039536421,0.8821359408825383,0.021053736928896227,0.8446132700354809,0.8873163369001853,0.042703066864704375,0.18888888888888888,0.5148148148148148,0.32592592592592595,0.18888888888888888,0.5148148148148148,0.32592592592592595
1418,0.8620511734482658,0.8839910980525372,0.02193992460427141,0.8455826577338108,0.8906653911575355,0.04508273342372471,0.17562724014336917,0.5340501792114696,0.3584229390681004,0.17562724014336917,0.5340501792114696,0.3584229390681004
1419,0.8614895813773977,0.8847482121467447,0.023258630769346977,0.8460380921137401,0.8918306307165501,0.04579253860280996,0.21621621621621623,0.5791505791505791,0.3629343629343629,0.21621621621621623,0.5791505791505791,0.3629343629343629
1420,0.8626882402975375,0.8840913675734267,0.02140312727588911,0.846696230720036,0.8900263433450135,0.043330112624977546,0.20136518771331058,0.5221843003412969,0.32081911262798635,0.20136518771331058,0.5221843003412969,0.32081911262798635
1421,0.8609082491107185,0.8819847759515,0.02107652684078154,0.8441489908483747,0.8878066360167965,0.043657645168421855,0.20905923344947736,0.5505226480836237,0.34146341463414637,0.20905923344947736,0.5505226480836237,0.34146341463414637
1422,0.8621066710394014,0.8822847279238438,0.020178056884442408,0.8466701184262583,0.8898987988434348,0.043228680417176535,0.1700404858299595,0.5141700404858299,0.3441295546558704,0.1700404858299595,0.5141700404858299,0.3441295546558704
1423,0.8655647397384431,0.8839765720549666,0.018411832316523546,0.8491394835506682,0.8911171406382948,0.041977657087626685,0.19444444444444445,0.5317460317460317,0.3373015873015873,0.19444444444444445,0.5317460317460317,0.3373015873015873
1424,0.8604439342137326,0.8847559370997095,0.024312002885976902,0.8445782813377947,0.8905661936496749,0.045987912311880264,0.15637860082304528,0.51440329218107,0.35802469135802467,0.15637860082304528,0.51440329218107,0.35802469135802467
1425,0.8619931398324514,0.8842785456170882,0.02228540578463678,0.8464665943922222,0.8909505663260711,0.0444839719338489,0.18571428571428572,0.5107142857142857,0.32499999999999996,0.18571428571428572,0.5107142857142857,0.32499999999999996
1426,0.8607896691094217,0.8827968325516108,0.022007163442189115,0.8441271362240867,0.8876546964601829,0.04352756023609616,0.20921985815602837,0.5070921985815603,0.2978723404255319,0.20921985815602837,0.5070921985815603,0.2978723404255319
1427,0.8597838114743286,0.8832108439265299,0.023427032452201346,0.8431944957099076,0.8887987476542267,0.04560425194431916,0.21201413427561838,0.5335689045936396,0.3215547703180212,0.21201413427561838,0.5335689045936396,0.3215547703180212
1428,0.8614625005840582,0.882092997117117,0.020630496533058817,0.8460100422202862,0.88809256685726,0.04208252463697382,0.188,0.5,0.312,0.188,0.5,0.312
1429,0.8598673483993182,0.8806168580834018,0.020749509684083622,0.8431703247517699,0.8870512903404961,0.04388096558872623,0.18875502008032127,0.5421686746987951,0.35341365461847385,0.18875502008032127,0.5421686746987951,0.35341365461847385
1430,0.859708621365796,0.8841388528979393,0.0244302315321433,0.843715299525565,0.8891053300009799,0.0453900304754149,0.20384615384615384,0.5230769230769231,0.31923076923076926,0.20384615384615384,0.5230769230769231,0.31923076923076926
1431,0.8627806290304723,0.8825202894668978,0.0197396604364255,0.8464974016173825,0.888473586909073,0.04197618529169045,0.17343173431734318,0.4575645756457565,0.2841328413284133,0.17343173431734318,0.4575645756457565,0.2841328413284133
1432,0.8627414670762178,0.8837314656706272,0.02098999859440942,0.8456130104863837,0.8894983087383194,0.043885298251935656,0.18823529411764706,0.5254901960784314,0.33725490196078434,0.18823529411764706,0.5254901960784314,0.33725490196078434
1433,0.8594307200572296,0.8811608995387635,0.021730179481533884,0.8431459519549955,0.887206425732793,0.044060473777797426,0.1843137254901961,0.5215686274509804,0.33725490196078434,0.1843137254901961,0.5215686274509804,0.33725490196078434
1434,0.8620482404512987,0.8836611632785436,0.021612922827244918,0.8456263334864207,0.8890955895983581,0.043469256111937415,0.19014084507042253,0.5492957746478874,0.35915492957746487,0.19014084507042253,0.5492957746478874,0.35915492957746487
1435,0.8629792988774679,0.8850291016766184,0.022049802799150475,0.8460774945268561,0.8896555429596296,0.043578048432773464,0.19318181818181818,0.5151515151515151,0.32196969696969696,0.19318181818181818,0.5151515151515151,0.32196969696969696
1436,0.8616747216720825,0.8818617476521873,0.0201870259801048,0.8448294289675695,0.8866802983800708,0.04185086941250127,0.1737704918032787,0.46229508196721314,0.28852459016393445,0.1737704918032787,0.46229508196721314,0.28852459016393445
1437,0.8621151712528531,0.8817418621211487,0.019626690868295604,0.845270030814451,0.8870913849927358,0.04182135417828481,0.17204301075268819,0.5089605734767025,0.33691756272401435,0.17204301075268819,0.5089605734767025,0.33691756272401435
1438,0.8624153009242154,0.8828980481686726,0.0204827472444572,0.8458810555180685,0.8894707616385176,0.0435897061204491,0.2265625,0.5625,0.3359375,0.2265625,0.5625,0.3359375
1439,0.8607321498901803,0.8821488423312048,0.02141669244102451,0.8446391502653662,0.8872318642790046,0.0425927140136384,0.18545454545454546,0.49454545454545457,0.3090909090909091,0.18545454545454546,0.49454545454545457,0.3090909090909091
1440,0.8608139019074181,0.8832995016559667,0.02248559974854858,0.8444387095420356,0.8884684106860212,0.04402970114398563,0.1717557251908397,0.5114503816793893,0.3396946564885496,0.1717557251908397,0.5114503816793893,0.3396946564885496
1441,0.8604763157468286,0.8823743286497844,0.021898012902955788,0.8439793751130321,0.887767595980977,0.04378822086794487,0.17064846416382254,0.45733788395904434,0.2866894197952218,0.17064846416382254,0.45733788395904434,0.2866894197952218
1442,0.8641920789878816,0.88352269827769,0.019330619289808393,0.8475462532903787,0.8904713641763393,0.04292511088596063,0.21074380165289255,0.5495867768595041,0.33884297520661155,0.21074380165289255,0.5495867768595041,0.33884297520661155
1443,0.8611605554176178,0.8848825494668349,0.023721994049217043,0.8448957343354282,0.8900014717175706,0.04510573738214241,0.20774647887323944,0.5528169014084507,0.3450704225352113,0.20774647887323944,0.5528169014084507,0.3450704225352113
1444,0.8602817591453256,0.8822611878699071,0.021979428724581584,0.843960728490775,0.8887610875536767,0.044800359062901696,0.1652542372881356,0.5169491525423728,0.35169491525423724,0.1652542372881356,0.5169491525423728,0.35169491525423724
1445,0.8611759991615165,0.8813333521075177,0.020157352946001184,0.8444541040095096,0.8872233536295984,0.04276924962008877,0.19583333333333333,0.5,0.3041666666666667,0.19583333333333333,0.5,0.3041666666666667
1446,0.8597035042009317,0.8802914493469498,0.02058794514601814,0.8434219729066795,0.8857465951637766,0.0423246222570971,0.17829457364341086,0.4806201550387597,0.3023255813953488,0.17829457364341086,0.4806201550387597,0.3023255813953488
1447,0.8611896225999528,0.882177609793305,0.020987987193352153,0.8440727700304836,0.8883105766084413,0.04423780657795762,0.2,0.5384615384615384,0.3384615384615384,0.2,0.5384615384615384,0.3384615384615384
1448,0.8623323599910299,0.8813184663077208,0.018986106316690954,0.8464675795822971,0.886786560334808,0.040318980752510836,0.19183673469387755,0.46122448979591835,0.2693877551020408,0.19183673469387755,0.46122448979591835,0.2693877551020408
1449,0.8599838815076523,0.8842144955807848,0.02423061407313254,0.8437614251226782,0.8898986792816607,0.04613725415898251,0.17716535433070865,0.5511811023622047,0.37401574803149606,0.17716535433070865,0.5511811023622047,0.37401574803149606
1450,0.8613671070656833,0.8825466380408746,0.02117953097519132,0.8443206539888909,0.8874124373818917,0.04309178339300079,0.21933085501858737,0.5018587360594795,0.2825278810408921,0.21933085501858737,0.5018587360594795,0.2825278810408921
1451,0.8594944153639319,0.882437153030063,0.022942737666131086,0.8428104399535336,0.8880659105739928,0.045255470620459204,0.16546762589928057,0.5143884892086331,0.34892086330935257,0.16546762589928057,0.5143884892086331,0.34892086330935257
1452,0.8584251052484674,0.8810929787816166,0.022667873533149252,0.842147413154215,0.8863603726092845,0.04421295945506942,0.17870722433460076,0.5171102661596958,0.33840304182509506,0.17870722433460076,0.5171102661596958,0.33840304182509506
1453,0.8624238586629991,0.8821753093373405,0.019751450674341364,0.8458010177949603,0.8877336126806519,0.041932594885691565,0.199203187250996,0.4860557768924303,0.2868525896414343,0.199203187250996,0.4860557768924303,0.2868525896414343
1454,0.8605321428805759,0.8830211245265481,0.02248898164597224,0.8435234916569048,0.8874775633211008,0.04395407166419607,0.21660649819494585,0.49458483754512633,0.27797833935018046,0.21660649819494585,0.49458483754512633,0.27797833935018046
1455,0.8636253625795055,0.8818329263868375,0.018207563807332017,0.8461342985322247,0.8870352189866313,0.04090092045440663,0.24110671936758893,0.49407114624505927,0.25296442687747034,0.24110671936758893,0.49407114624505927,0.25296442687747034
1456,0.8609352111860419,0.8836386508256865,0.022703439639644607,0.8446251521070957,0.8891288937203137,0.04450374161321802,0.16730038022813687,0.5171102661596958,0.34980988593155893,0.16730038022813687,0.5171102661596958,0.34980988593155893
1457,0.8609242886707628,0.8830836047109033,0.022159316040140542,0.8442510029321908,0.8885461959060046,0.04429519297381379,0.17898832684824903,0.5214007782101168,0.3424124513618677,0.17898832684824903,0.5214007782101168,0.3424124513618677
1458,0.8609385108138302,0.8827167885734681,0.02177827775963792,0.844700959789259,0.8890444720732849,0.04434351228402589,0.16091954022988506,0.4904214559386973,0.32950191570881227,0.16091954022988506,0.4904214559386973,0.32950191570881227
1459,0.8603495495393193,0.8844745715469222,0.024125022007602914,0.8443541978006559,0.889819747764659,0.045465549964003094,0.1660377358490566,0.5245283018867924,0.3584905660377359,0.1660377358490566,0.5245283018867924,0.3584905660377359
1460,0.8592379744804459,0.8811539809835863,0.021916006503140406,0.8428387094085608,0.8869704183662632,0.044131708957702465,0.18726591760299627,0.4943820224719101,0.30711610486891383,0.18726591760299627,0.4943820224719101,0.30711610486891383
1461,0.8613944647400488,0.8845138491453896,0.02311938440534078,0.8444512961681752,0.8901024958841888,0.04565119971601361,0.18275862068965518,0.5586206896551724,0.3758620689655172,0.18275862068965518,0.5586206896551724,0.3758620689655172
1462,0.8581948802314255,0.8830232549548428,0.024828374723417257,0.8416841056633275,0.8878544738273564,0.04617036816402886,0.16929133858267717,0.49606299212598426,0.32677165354330706,0.16929133858267717,0.49606299212598426,0.32677165354330706
1463,0.8578160942938923,0.882120374295252,0.024304280001359757,0.8416036200714435,0.8868476588569076,0.045244038785464125,0.15648854961832062,0.5343511450381679,0.37786259541984735,0.15648854961832062,0.5343511450381679,0.37786259541984735
1464,0.8595541517087024,0.8832141661880296,0.023660014479327196,0.8424778557143605,0.8879461635097204,0.04546830779535993,0.16140350877192983,0.543859649122807,0.3824561403508772,0.16140350877192983,0.543859649122807,0.3824561403508772
1465,0.8599745227503406,0.8839575792007686,0.023983056450427975,0.8438482362252414,0.8900314575357001,0.04618322131045871,0.1948529411764706,0.5514705882352942,0.3566176470588236,0.1948529411764706,0.5514705882352942,0.3566176470588236
1466,0.8629982238237727,0.8823334303200504,0.019335206496277735,0.8468422432750105,0.8892360196926279,0.042393776417617435,0.2151394422310757,0.5338645418326693,0.31872509960159356,0.2151394422310757,0.5338645418326693,0.31872509960159356
1467,0.8609909290339623,0.8807623345879728,0.01977140555401047,0.8441388633487029,0.8854632751787226,0.04132441183001967,0.20717131474103587,0.47410358565737054,0.26693227091633465,0.20717131474103587,0.47410358565737054,0.26693227091633465
1468,0.8573950287858007,0.8798517800215858,0.022456751235785166,0.8406810141116,0.88584101038075,0.045159996269150016,0.13043478260869565,0.48221343873517786,0.3517786561264822,0.13043478260869565,0.48221343873517786,0.3517786561264822
1469,0.8595067239583033,0.8812965689516385,0.02178984499333525,0.8429078214542539,0.8872521658325963,0.04434434437834234,0.17518248175182483,0.49635036496350365,0.32116788321167883,0.17518248175182483,0.49635036496350365,0.32116788321167883
1470,0.8601842717785293,0.8810056843294296,0.02082141255090031,0.8436183464646172,0.886041085715916,0.0424227392512988,0.14728682170542637,0.4186046511627907,0.2713178294573644,0.14728682170542637,0.4186046511627907,0.2713178294573644
1471,0.864807423879387,0.8847545780428572,0.01994715416347015,0.8484809913078418,0.8894576733467835,0.04097668203894167,0.19243986254295534,0.49140893470790376,0.2989690721649484,0.19243986254295534,0.49140893470790376,0.2989690721649484
1472,0.8619784249632879,0.8824824630363112,0.020504038073023256,0.8458304299584112,0.8893421759557995,0.043511745997388274,0.20883534136546184,0.5341365461847389,0.3253012048192771,0.20883534136546184,0.5341365461847389,0.3253012048192771
1473,0.8626793434189226,0.8818250059083278,0.01914566248940519,0.8461636613856056,0.8884521312929593,0.04228846990735369,0.20242914979757085,0.4939271255060729,0.291497975708502,0.20242914979757085,0.4939271255060729,0.291497975708502
1474,0.8605020612286649,0.8842219054099477,0.023719844181282812,0.8434219440218785,0.8891915795652048,0.04576963554332625,0.16312056737588654,0.5319148936170213,0.36879432624113473,0.16312056737588654,0.5319148936170213,0.36879432624113473
1475,0.8614297197074932,0.8837752037846919,0.02234548407719872,0.8450565087145132,0.8894938928014171,0.0444373840869039,0.16342412451361868,0.5097276264591439,0.3463035019455253,0.16342412451361868,0.5097276264591439,0.3463035019455253
1476,0.8633599585504735,0.8847925153053262,0.021432556754852672,0.8470487867386883,0.8910395817201568,0.04399079498146852,0.1863799283154122,0.5412186379928315,0.3548387096774194,0.1863799283154122,0.5412186379928315,0.3548387096774194
1477,0.8609708865861749,0.8827535860369439,0.02178269945076894,0.8442210341315871,0.889321743567733,0.04510070943614586,0.17316017316017315,0.49783549783549785,0.3246753246753247,0.17316017316017315,0.49783549783549785,0.3246753246753247
1478,0.8621863960465891,0.8842131707127243,0.02202677466613523,0.8452647869931509,0.8890177813897019,0.043752994396551004,0.18211920529801323,0.5397350993377483,0.3576158940397351,0.18211920529801323,0.5397350993377483,0.3576158940397351
1479,0.8606247983995594,0.8827322485869717,0.022107450187412336,0.8444388768000621,0.8875499357461042,0.04311105894604206,0.17037037037037037,0.45925925925925926,0.28888888888888886,0.17037037037037037,0.45925925925925926,0.28888888888888886
1480,0.8594255746571778,0.8810674059244089,0.02164183126723107,0.8432887466238905,0.8862764786336127,0.04298773200972217,0.20588235294117646,0.5,0.29411764705882354,0.20588235294117646,0.5,0.29411764705882354
1481,0.8606665234218009,0.8822952784063428,0.021628754984541865,0.8443128975306954,0.8886947014231811,0.044381803892485694,0.16532258064516128,0.5564516129032258,0.3911290322580645,0.16532258064516128,0.5492772667542707,0.38395468610910943
1482,0.8596038058488891,0.8824189091428835,0.022815103293994388,0.8430321151968805,0.888841295244231,0.04580918004735057,0.18725099601593626,0.5338645418326693,0.34661354581673304,0.18725099601593626,0.5338645418326693,0.34661354581673304
1483,0.8595568438876716,0.8804957517123865,0.02093890782471486,0.8434481379881194,0.8862869104345268,0.042838772446407436,0.19572953736654805,0.501779359430605,0.30604982206405695,0.19572953736654805,0.501779359430605,0.30604982206405695
1484,0.8610174463338596,0.8814465619360647,0.020429115602205172,0.8444633866574696,0.8868450577101163,0.042381671052646785,0.18345323741007194,0.4784172661870504,0.29496402877697847,0.18345323741007194,0.4784172661870504,0.29496402877697847
1485,0.8616948684082909,0.8829600754405611,0.021265207032270195,0.8449894432943322,0.8873659732712961,0.04237652997696384,0.18729096989966554,0.47157190635451507,0.28428093645484953,0.18729096989966554,0.47157190635451507,0.28428093645484953
1486,0.8603791196350462,0.8812251386535155,0.020846019018469275,0.8433572778661302,0.886491558821017,0.043134280954886806,0.196,0.492,0.296,0.196,0.492,0.296
1487,0.8588680525546138,0.8808413194737108,0.021973266919096957,0.8422479834293126,0.8861235286223246,0.043875545193011956,0.21455938697318008,0.5134099616858238,0.29885057471264365,0.21455938697318008,0.5134099616858238,0.29885057471264365
1488,0.8629137711258869,0.8822127292694912,0.019298958143604383,0.8454390173778341,0.8878144394045093,0.042375422026675214,0.21481481481481482,0.4925925925925926,0.2777777777777778,0.21481481481481482,0.4925925925925926,0.2777777777777778
1489,0.8610241392526684,0.8814913379505915,0.020467198697923128,0.8441598490312018,0.8874712954076597,0.043311446376457896,0.17573221757322174,0.497907949790795,0.32217573221757323,0.17573221757322174,0.497907949790795,0.32217573221757323
1490,0.8626044698464286,0.8847869814172823,0.022182511570853714,0.8459756117578303,0.890650978263915,0.044675366506084724,0.2054263565891473,0.5736434108527132,0.3682170542635659,0.2054263565891473,0.5736434108527132,0.3682170542635659
1491,0.8619374844317687,0.8834386271171737,0.02150114268540504,0.8457508191731297,0.8885979082902944,0.04284708911716473,0.17164179104477612,0.48134328358208955,0.30970149253731344,0.17164179104477612,0.48134328358208955,0.30970149253731344
1492,0.861370946770389,0.8809039541250555,0.019533007354666565,0.8455861866874406,0.885677699663117,0.04009151297567648,0.2028985507246377,0.4782608695652174,0.2753623188405797,0.2028985507246377,0.4782608695652174,0.2753623188405797
1493,0.859172143107413,0.880300623711935,0.021128480604521993,0.8426730382450875,0.8851291481545337,0.04245610990944615,0.14516129032258066,0.4274193548387097,0.282258064516129,0.14516129032258066,0.4274193548387097,0.282258064516129
1494,0.8612946073942542,0.8828212695080123,0.021526662113758088,0.8449222872313351,0.8890769467132978,0.04415465948196273,0.20149253731343283,0.503731343283582,0.3022388059701492,0.20149253731343283,0.503731343283582,0.3022388059701492
1495,0.8598403835738155,0.8816366576121969,0.021796274038381358,0.8432525537897232,0.8864432579095066,0.04319070411978343,0.1986062717770035,0.5156794425087108,0.31707317073170727,0.1986062717770035,0.5156794425087108,0.31707317073170727
1496,0.8589652148893769,0.8806078370869881,0.02164262219761115,0.8422701790478393,0.885825109318549,0.04355493027070967,0.18345323741007194,0.5071942446043165,0.3237410071942446,0.18345323741007194,0.5071942446043165,0.3237410071942446
1497,0.8613645085398867,0.8821429063517534,0.020778397811866745,0.8450175339219477,0.8894486834435034,0.04443114952155569,0.2076923076923077,0.5307692307692308,0.32307692307692304,0.2076923076923077,0.5307692307692308,0.32307692307692304
1498,0.8595807476036983,0.8808021232366576,0.02122137563295934,0.8422414078509471,0.885177963661255,0.042936555810307864,0.17465753424657535,0.4726027397260274,0.297945205479452,0.17465753424657535,0.4726027397260274,0.297945205479452
1499,0.8608814185765372,0.8823852275864263,0.02150380900988913,0.8447082907717504,0.8883603290229825,0.043652038251232095,0.18828451882845187,0.5230125523012552,0.33472803347280333,0.18828451882845187,0.5230125523012552,0.33472803347280333
1500,0.8617633512408873,0.882359346291998,0.02059599505111065,0.844635903226318,0.8882166464759034,0.043580743249585385,0.21352313167259787,0.5124555160142349,0.29893238434163705,0.21352313167259787,0.5124555160142349,0.29893238434163705
1501,0.8613506415884878,0.8840821848891024,0.022731543300614554,0.8448953025427833,0.8903445242613914,0.0454492217186081,0.1865079365079365,0.5119047619047619,0.32539682539682535,0.1865079365079365,0.5119047619047619,0.32539682539682535
1502,0.86133499238003,0.8830427945802501,0.021707802200220172,0.8454787794332654,0.8895649759440927,0.044086196510827236,0.1821561338289963,0.5464684014869888,0.3643122676579925,0.1821561338289963,0.5464684014869888,0.3643122676579925
1503,0.8581203790581083,0.8831181218716592,0.024997742813550827,0.8419763401312597,0.8874348339037461,0.04545849377248645,0.15412186379928317,0.5053763440860215,0.35125448028673834,0.15412186379928317,0.5053763440860215,0.35125448028673834
1504,0.8619383139223222,0.8816030881034189,0.01966477418109669,0.8450706071563956,0.8879730112527092,0.04290240409631363,0.1903114186851211,0.5155709342560554,0.32525951557093424,0.1903114186851211,0.5155709342560554,0.32525951557093424
1505,0.8622144126801972,0.8840626669053514,0.02184825422515424,0.8458775633804801,0.8907146167427064,0.04483705336222621,0.20152091254752852,0.55893536121673,0.3574144486692015,0.20152091254752852,0.55893536121673,0.3574144486692015
1506,0.8613505158534688,0.880788318999506,0.01943780314603727,0.8448511496053345,0.8864989052582996,0.04164775565296508,0.1908713692946058,0.49377593360995853,0.30290456431535273,0.1908713692946058,0.49377593360995853,0.30290456431535273
1507,0.8607357378310331,0.8820434482080588,0.021307710377025724,0.8440329213529458,0.8876645207103645,0.04363159935741867,0.18141592920353983,0.5132743362831859,0.33185840707964603,0.18141592920353983,0.5132743362831859,0.33185840707964603
1508,0.8621767474453643,0.8830281029018043,0.020851355456440013,0.8456293913542199,0.888498966422464,0.04286957506824407,0.18359375,0.51171875,0.328125,0.18359375,0.51171875,0.328125
1509,0.8609954632322792,0.8826783459454395,0.021682882713160323,0.8446736736665403,0.8889528971000618,0.04427922343352142,0.1879432624113475,0.5035460992907801,0.3156028368794326,0.1879432624113475,0.5035460992907801,0.3156028368794326
1510,0.8618445104853258,0.8820923746842699,0.020247864198944088,0.8453553351727744,0.8866736535121758,0.04131831833940136,0.1865079365079365,0.49206349206349204,0.3055555555555555,0.1865079365079365,0.49206349206349204,0.3055555555555555
1511,0.8628836845410516,0.8834250179576937,0.020541333416642105,0.8463042702979022,0.8896617260807871,0.04335745578288486,0.21673003802281368,0.5209125475285171,0.30418250950570347,0.21673003802281368,0.5209125475285171,0.30418250950570347
1512,0.8626373261777022,0.8842825935390138,0.02164526736131167,0.8448922614908425,0.8886757633921528,0.04378350190131031,0.18181818181818182,0.48363636363636364,0.3018181818181818,0.18181818181818182,0.48363636363636364,0.3018181818181818
1513,0.8600002174768688,0.8826383661795273,0.022638148702658456,0.8442990241464681,0.8880823693332465,0.0437833451867784,0.1543859649122807,0.5087719298245614,0.3543859649122807,0.1543859649122807,0.5087719298245614,0.3543859649122807
1514,0.8606743002569139,0.8817084486935276,0.021034148436613664,0.8437527963612108,0.8865663040720084,0.042813507710797616,0.20270270270270271,0.5033783783783784,0.30067567567567566,0.20270270270270271,0.5033783783783784,0.30067567567567566
1515,0.8607422375838777,0.8826556177272538,0.02191338014337607,0.8446960410013754,0.8881018465641416,0.043405805562766187,0.15767634854771784,0.4896265560165975,0.33195020746887965,0.15767634854771784,0.4896265560165975,0.33195020746887965
1516,0.8599891590403539,0.882613618058101,0.022624459017747123,0.8436439113544004,0.8887999002313993,0.0451559888769989,0.20819112627986347,0.5017064846416383,0.2935153583617748,0.20819112627986347,0.5017064846416383,0.2935153583617748
1517,0.8608746086449148,0.8824156822977394,0.02154107365282454,0.8445679803238803,0.8879546925656845,0.04338671224180424,0.1791044776119403,0.5111940298507462,0.332089552238806,0.1791044776119403,0.5111940298507462,0.332089552238806
1518,0.8602804218097666,0.8832715575520895,0.02299113574232292,0.8440966916469161,0.8890885031674781,0.044991811520561975,0.15444015444015444,0.525096525096525,0.3706563706563706,0.15444015444015444,0.525096525096525,0.3706563706563706
1519,0.8625063230189508,0.883580806737409,0.021074483718458215,0.846280011895681,0.8897275193930482,0.043447507497367144,0.1902834008097166,0.5020242914979757,0.31174089068825905,0.1902834008097166,0.5020242914979757,0.31174089068825905
1520,0.8626878053668526,0.8849900782804326,0.02230227291358,0.8456376090906721,0.8906321158711378,0.04499450678046568,0.2078853046594982,0.5448028673835126,0.3369175627240144,0.2078853046594982,0.5448028673835126,0.3369175627240144
1521,0.8593736862078347,0.8831496796114977,0.023775993403662987,0.8430599091411692,0.8882348792805825,0.045174970139413295,0.16417910447761194,0.4962686567164179,0.332089552238806,0.16417910447761194,0.4962686567164179,0.332089552238806
1522,0.8620048434891476,0.8809034526273078,0.018898609138160216,0.8455530235143209,0.887769209513613,0.04221618599929211,0.1885245901639344,0.4672131147540984,0.27868852459016397,0.1885245901639344,0.4672131147540984,0.27868852459016397
1523,0.8635842953320756,0.8834667595670128,0.019882464234937225,0.8462307485018702,0.889206634454611,0.04297588595274082,0.21705426356589147,0.5348837209302325,0.31782945736434104,0.21705426356589147,0.5348837209302325,0.31782945736434104
1524,0.8603788897170058,0.883417894525778,0.02303900480877219,0.8442405966351471,0.8887184768951882,0.04447788026004118,0.16723549488054607,0.5119453924914675,0.34470989761092147,0.16723549488054607,0.5119453924914675,0.34470989761092147
1525,0.8623010119126264,0.8811336832529083,0.01883267134028188,0.8450497204409249,0.8869044555870857,0.04185473514616089,0.20146520146520147,0.5018315018315018,0.30036630036630035,0.20146520146520147,0.5018315018315018,0.30036630036630035
1526,0.8610916474125353,0.8824733644982038,0.021381717085668495,0.8447308837025465,0.8891093323729395,0.04437844867039309,0.20987654320987653,0.5349794238683128,0.32510288065843623,0.20987654320987653,0.5349794238683128,0.32510288065843623
1527,0.8619018535590882,0.8859630508918938,0.02406119733280554,0.8444184086703155,0.8909162235490752,0.0464978148787597,0.18545454545454546,0.5927272727272728,0.40727272727272734,0.18545454545454546,0.5692307692307692,0.3837762237762238
1528,0.8592814190178731,0.881938251876606,0.022656832858732878,0.8430264390674975,0.8874738574320469,0.04444741836454935,0.19148936170212766,0.5567375886524822,0.3652482269503546,0.19148936170212766,0.5448275862068965,0.35333822450476887
1529,0.8605870535721565,0.8835681813204359,0.02298112774827943,0.8448602041219024,0.8898134265741607,0.0449532224522583,0.1624548736462094,0.48736462093862815,0.3249097472924187,0.1624548736462094,0.48736462093862815,0.3249097472924187
